,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,annual_inc,loan_status,dti,delinq_2yrs,fico_avg,inq_last_6mths,delinq_flag,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified
560,15000.0,15000.0,15000.0,36,5.32,451.73,0,0,10.0,77000.0,0,17.57,0.0,777.0,0.0,1,10.0,0.0,6165.0,0.11599999999999999,24.0,0.0,0.0,16257.527561524,16257.53,15000.0,1257.53,0.0,0.0,0.0,451.41,0.0,0.0,0.0,41808.0,53300.0,2.0,4181.0,35036.0,0.043,1.0,1.0,1.0,0.0,3.0,6.0,4.0,5.0,11.0,8.0,12.0,6.0,10.0,0.0,1.0,91.7,0.0,0.0,0.0,118931.0,41808.0,36600.0,65631.0,True,False,False,False
561,10000.0,10000.0,10000.0,60,15.59,241.01,3,15,-1.0,32500.0,0,33.12,1.0,662.0,0.0,1,10.0,0.0,14962.0,0.47600000000000003,22.0,0.0,0.0,13474.381833611002,13474.38,10000.0,3474.38,0.0,0.0,0.0,5770.72,0.0,0.0,0.0,134853.0,31400.0,3.0,13485.0,1159.0,0.922,8.0,8.0,3.0,0.0,3.0,5.0,3.0,5.0,6.0,7.0,13.0,5.0,10.0,0.0,1.0,95.5,66.7,0.0,0.0,173462.0,31423.0,14800.0,32162.0,True,False,False,True
562,16000.0,16000.0,16000.0,60,11.49,351.81,1,9,-1.0,50000.0,1,23.28,0.0,812.0,0.0,1,6.0,0.0,1570.0,0.162,14.0,0.0,0.0,1386.81,1386.81,805.21,581.6,0.0,0.0,0.0,351.81,0.0,0.0,0.0,115977.0,9700.0,2.0,19330.0,6330.0,0.19899999999999998,113.0,15.0,1.0,0.0,1.0,1.0,1.0,4.0,8.0,2.0,5.0,1.0,6.0,0.0,0.0,92.9,0.0,0.0,0.0,175206.0,35237.0,7900.0,47006.0,False,False,False,False
563,8000.0,8000.0,8000.0,36,12.69,268.36,2,11,2.0,50000.0,1,16.27,0.0,662.0,0.0,1,4.0,0.0,4950.0,1.031,4.0,0.0,0.0,4293.97,4293.97,2755.86,995.54,0.0,542.57,97.6626,268.36,0.0,0.0,0.0,23969.0,4800.0,1.0,5992.0,0.0,1.031,36.0,23.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,0.0,0.0,75.0,100.0,0.0,0.0,30290.0,23969.0,4800.0,25490.0,False,True,True,False
564,10000.0,10000.0,10000.0,36,9.49,320.29,1,6,10.0,160000.0,0,0.99,0.0,662.0,2.0,0,12.0,2.0,6820.0,0.26,37.0,0.0,0.0,11480.641012641,11480.64,10000.0,1480.64,0.0,0.0,0.0,2202.77,0.0,0.0,0.0,6820.0,26250.0,5.0,757.0,3813.0,0.45,5.0,5.0,1.0,0.0,4.0,9.0,11.0,13.0,1.0,9.0,35.0,3.0,9.0,0.0,3.0,92.0,25.0,0.0,1.0,26250.0,6820.0,15250.0,0.0,False,False,True,False
565,9000.0,9000.0,9000.0,36,13.67,306.16,1,9,8.0,45000.0,0,9.76,0.0,692.0,0.0,0,6.0,1.0,6995.0,0.53,8.0,0.0,0.0,11021.6776923388,11021.68,9000.0,2021.68,0.0,0.0,0.0,306.07,0.0,0.0,0.0,15121.0,13200.0,2.0,2520.0,2780.0,0.619,10.0,10.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,5.0,6.0,4.0,6.0,0.0,1.0,100.0,50.0,1.0,0.0,23582.0,15121.0,7300.0,10382.0,False,True,False,False
566,12800.0,12800.0,12775.0,36,5.32,385.47,0,0,7.0,60000.0,0,12.17,0.0,772.0,0.0,0,5.0,0.0,5316.0,0.43200000000000005,7.0,0.0,0.0,13363.6631382737,13337.56,12800.0,563.66,0.0,0.0,0.0,9516.53,0.0,0.0,0.0,326192.0,12300.0,1.0,65238.0,6364.0,0.364,69.0,22.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,5.0,0.0,0.0,100.0,0.0,0.0,0.0,357682.0,11857.0,10000.0,15000.0,False,True,False,False
567,12000.0,12000.0,12000.0,60,15.31,287.44,2,13,6.0,31500.0,1,24.61,0.0,692.0,0.0,0,11.0,0.0,10504.0,0.48,13.0,0.0,0.0,6908.0,6908.0,3211.9,2824.34,0.0,871.76,156.9168,287.44,0.0,0.0,0.0,11203.0,21900.0,4.0,1018.0,6128.0,0.529,2.0,2.0,0.0,0.0,4.0,7.0,5.0,5.0,2.0,10.0,11.0,7.0,11.0,0.0,2.0,100.0,60.0,0.0,0.0,35545.0,11203.0,13000.0,13645.0,False,True,True,False
568,15000.0,15000.0,15000.0,36,11.53,494.86,1,9,10.0,117000.0,0,28.39,1.0,672.0,1.0,1,10.0,0.0,116705.0,0.9129999999999999,31.0,0.0,0.0,17812.403201495,17812.4,15000.0,2812.4,0.0,0.0,0.0,494.61,0.0,0.0,0.0,121755.0,123000.0,2.0,13528.0,5214.0,0.927,12.0,12.0,2.0,0.0,4.0,6.0,4.0,12.0,5.0,8.0,24.0,6.0,10.0,0.0,1.0,90.3,100.0,0.0,0.0,148054.0,121755.0,71500.0,25054.0,False,True,False,False
569,16000.0,16000.0,16000.0,36,6.39,489.59,0,1,-1.0,60000.0,0,22.96,0.0,712.0,0.0,1,11.0,0.0,14839.0,0.53,15.0,0.0,0.0,17516.8458368822,17516.85,16000.0,1516.85,0.0,0.0,0.0,4798.87,0.0,0.0,0.0,23281.0,28000.0,1.0,2116.0,5490.0,0.706,32.0,16.0,0.0,1.0,5.0,7.0,5.0,6.0,5.0,7.0,10.0,7.0,11.0,0.0,0.0,93.3,40.0,0.0,0.0,49121.0,23281.0,18700.0,21121.0,False,True,True,False
570,7700.0,7700.0,7700.0,36,9.99,248.43,1,7,1.0,35360.0,0,10.59,0.0,687.0,0.0,0,11.0,0.0,7643.0,0.43200000000000005,11.0,0.0,0.0,8889.3725053607,8889.37,7700.0,1189.37,0.0,0.0,0.0,1937.6,0.0,0.0,0.0,17419.0,17700.0,5.0,1584.0,647.0,0.9159999999999999,9.0,9.0,0.0,0.0,3.0,4.0,3.0,3.0,3.0,8.0,8.0,4.0,11.0,0.0,2.0,100.0,100.0,0.0,0.0,28387.0,17419.0,7700.0,10687.0,True,False,True,False
571,15000.0,15000.0,15000.0,36,8.49,473.45,1,5,-1.0,75000.0,0,11.9,0.0,727.0,0.0,0,8.0,0.0,49170.0,0.72,20.0,0.0,0.0,17038.496654315702,17038.5,15000.0,2038.5,0.0,0.0,0.0,473.19,0.0,0.0,0.0,199639.0,63800.0,2.0,24955.0,2195.0,0.87,6.0,6.0,3.0,0.0,2.0,4.0,2.0,5.0,2.0,6.0,15.0,5.0,8.0,0.0,1.0,100.0,50.0,0.0,0.0,223800.0,56981.0,16900.0,10000.0,False,False,False,False
572,4000.0,4000.0,4000.0,36,12.12,133.09,1,7,0.0,20160.0,1,25.95,0.0,697.0,1.0,0,7.0,0.0,3927.0,0.397,10.0,0.0,0.0,3871.64,3871.64,2978.54,743.18,0.0,149.92,26.1216,133.09,0.0,0.0,0.0,77318.0,22800.0,5.0,6886.0,2173.0,0.644,,,0.0,0.0,3.0,5.0,3.0,7.0,6.0,7.0,13.0,5.0,7.0,0.0,2.0,94.01380400421495,0.0,0.0,0.0,108415.0,21919.0,6100.0,30259.0,False,True,True,False
573,12000.0,12000.0,12000.0,60,16.99,298.17,3,15,8.0,72576.0,0,25.85,0.0,697.0,1.0,0,13.0,0.0,18514.0,0.607,24.0,0.0,0.0,15575.6830413489,15575.68,12000.0,3575.68,0.0,0.0,0.0,8730.24,0.0,0.0,0.0,444793.0,30500.0,3.0,37066.0,2073.0,0.855,1.0,1.0,3.0,0.0,2.0,5.0,2.0,3.0,11.0,8.0,10.0,5.0,13.0,0.0,3.0,100.0,100.0,0.0,0.0,482507.0,51254.0,14300.0,55007.0,False,False,False,True
574,22000.0,22000.0,22000.0,36,5.32,662.53,0,0,10.0,69000.0,0,16.75,0.0,772.0,0.0,0,25.0,0.0,22459.0,0.222,39.0,0.0,0.0,23841.5316980032,23841.53,22000.0,1841.53,0.0,0.0,0.0,0.2,0.0,0.0,0.0,36129.0,101300.0,1.0,1806.0,63240.0,0.255,25.0,6.0,0.0,0.0,4.0,8.0,8.0,11.0,4.0,22.0,34.0,8.0,25.0,0.0,1.0,100.0,0.0,0.0,0.0,124376.0,36129.0,84900.0,20347.0,True,False,False,False
575,16000.0,16000.0,16000.0,36,9.49,512.46,1,6,2.0,150000.0,0,13.74,2.0,712.0,0.0,1,10.0,0.0,9184.0,0.638,18.0,0.0,0.0,17191.8958474973,17191.9,16000.0,1191.9,0.0,0.0,0.0,13613.12,0.0,0.0,0.0,404925.0,14400.0,4.0,40493.0,3116.0,0.747,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,7.0,4.0,7.0,3.0,10.0,0.0,2.0,82.4,33.3,0.0,0.0,495340.0,59223.0,12300.0,72180.0,False,False,False,False
576,24000.0,24000.0,23975.0,60,10.74,518.72,1,6,6.0,60000.0,0,4.06,0.0,762.0,0.0,0,7.0,0.0,6838.0,0.507,9.0,0.0,0.0,30489.7440148131,30457.98,24000.0,6489.74,0.0,0.0,0.0,8703.5,0.0,0.0,0.0,77318.0,22800.0,0.0,6886.0,6662.0,0.507,,,2.0,0.0,3.0,5.0,5.0,7.0,6.0,7.0,13.0,5.0,7.0,0.0,2.0,94.01380400421495,33.3,0.0,0.0,108415.0,6838.0,13500.0,30259.0,False,False,False,True
577,8000.0,8000.0,8000.0,36,12.99,269.52,2,11,2.0,39000.0,0,17.42,0.0,682.0,0.0,1,5.0,0.0,7534.0,0.71,16.0,0.0,0.0,9696.647546083,9696.65,8000.0,1696.65,0.0,0.0,0.0,269.22,0.0,0.0,0.0,13776.0,10540.0,1.0,2755.0,2483.0,0.94,43.0,18.0,2.0,0.0,3.0,4.0,4.0,6.0,5.0,4.0,9.0,3.0,5.0,0.0,0.0,88.0,66.7,0.0,0.0,20315.0,13776.0,7450.0,9775.0,True,False,False,False
578,30000.0,30000.0,30000.0,36,10.99,982.02,1,8,8.0,186000.0,0,8.87,0.0,712.0,0.0,0,9.0,0.0,68377.0,0.653,13.0,0.0,0.0,31074.71,31074.71,30000.0,1074.71,0.0,0.0,0.0,28146.97,0.0,0.0,0.0,424152.0,127500.0,3.0,47128.0,59123.0,0.653,4.0,4.0,1.0,0.0,6.0,6.0,7.0,9.0,3.0,7.0,9.0,6.0,9.0,0.0,2.0,100.0,28.6,0.0,0.0,538147.0,75784.0,127500.0,19147.0,False,False,True,False
579,32400.0,32400.0,32400.0,60,23.83,928.89,5,29,6.0,328128.0,1,9.46,0.0,732.0,5.0,0,12.0,2.0,11328.0,0.375,17.0,0.0,0.0,34423.61,34423.61,14228.88,18264.27,0.0,1930.46,344.2427999878,928.89,0.0,0.0,842.0,94180.0,30700.0,4.0,7848.0,14320.0,0.42700000000000005,10.0,5.0,0.0,0.0,4.0,6.0,5.0,5.0,9.0,8.0,8.0,6.0,12.0,0.0,2.0,100.0,20.0,0.0,2.0,170159.0,94180.0,25000.0,139459.0,False,False,False,True
580,8500.0,8500.0,8500.0,36,11.53,280.42,1,9,4.0,50000.0,0,20.19,0.0,687.0,0.0,0,5.0,0.0,5755.0,0.8109999999999999,6.0,0.0,0.0,10089.566513799,10089.57,8500.0,1589.57,0.0,0.0,0.0,280.31,0.0,0.0,0.0,141011.0,7100.0,2.0,28202.0,590.0,0.893,8.0,8.0,1.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,5.0,0.0,2.0,100.0,100.0,0.0,0.0,151527.0,45742.0,5500.0,45448.0,False,False,False,True
581,13475.0,13475.0,13475.0,60,23.99,387.58,5,26,1.0,45000.0,0,12.93,0.0,662.0,0.0,1,33.0,0.0,12291.0,0.594,63.0,0.0,0.0,14839.05,14839.05,13475.0,1364.05,0.0,0.0,0.0,13324.65,0.0,0.0,0.0,180583.0,20700.0,8.0,6449.0,1058.0,0.917,10.0,6.0,2.0,2.0,6.0,9.0,6.0,13.0,25.0,20.0,36.0,9.0,33.0,0.0,3.0,90.2,100.0,0.0,0.0,194480.0,54924.0,12800.0,42930.0,False,False,False,False
582,14000.0,14000.0,14000.0,36,16.99,499.07,3,15,3.0,32894.0,0,22.87,0.0,697.0,0.0,0,8.0,1.0,4219.0,0.361,19.0,0.0,0.0,16501.1521457233,16501.15,14000.0,2501.15,0.0,0.0,0.0,9527.38,0.0,0.0,0.0,27049.0,11700.0,10.0,3864.0,3077.0,0.547,10.0,7.0,4.0,0.0,2.0,3.0,3.0,5.0,5.0,7.0,10.0,3.0,8.0,0.0,3.0,100.0,33.3,1.0,0.0,36235.0,27049.0,6800.0,24535.0,False,False,False,False
583,2200.0,2200.0,2200.0,36,17.09,78.54,3,15,10.0,57000.0,0,2.34,0.0,682.0,1.0,0,5.0,0.0,4877.0,0.659,6.0,0.0,0.0,2337.6540148901,2337.65,2200.0,137.65,0.0,0.0,0.0,54.34,0.0,0.0,0.0,183021.0,7400.0,3.0,36604.0,2523.0,0.659,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,5.0,0.0,2.0,100.0,50.0,0.0,0.0,203400.0,4877.0,7400.0,0.0,False,False,True,False
584,15325.0,15325.0,15325.0,36,13.98,523.63,2,10,7.0,159000.0,0,11.49,0.0,672.0,0.0,1,29.0,0.0,5078.0,0.9229999999999999,39.0,0.0,0.0,18890.2149770441,18890.21,15325.0,3539.03,26.1800001574,0.0,0.0,13.36,0.0,0.0,0.0,159210.0,5500.0,8.0,5490.0,422.0,0.9229999999999999,26.0,4.0,1.0,1.0,3.0,3.0,3.0,5.0,32.0,3.0,6.0,3.0,29.0,0.0,2.0,94.9,66.7,0.0,0.0,150585.0,159210.0,5500.0,145085.0,False,True,False,False
585,6000.0,6000.0,6000.0,36,11.14,196.84,1,6,1.0,75000.0,1,20.64,0.0,717.0,1.0,1,18.0,0.0,16619.0,0.294,46.0,0.0,0.0,5314.68,5314.68,4308.03,1006.26,0.0,0.39,0.0,196.84,0.0,0.0,0.0,102090.0,56500.0,6.0,6806.0,16391.0,0.442,2.0,2.0,5.0,0.0,5.0,11.0,5.0,14.0,7.0,15.0,34.0,11.0,18.0,0.0,3.0,93.0,40.0,0.0,0.0,168984.0,43415.0,29400.0,44159.0,False,False,True,False
586,6000.0,6000.0,6000.0,36,5.32,180.69,0,0,10.0,100000.0,0,1.92,0.0,722.0,0.0,1,8.0,0.0,8817.0,0.314,16.0,0.0,0.0,6485.7191609572,6485.72,6000.0,485.72,0.0,0.0,0.0,1.1,0.0,0.0,0.0,244633.0,28100.0,4.0,30579.0,8423.0,0.505,18.0,7.0,2.0,0.0,2.0,3.0,2.0,6.0,0.0,7.0,14.0,3.0,8.0,0.0,1.0,93.7,50.0,0.0,0.0,270225.0,8817.0,17000.0,0.0,False,False,True,False
587,10000.0,10000.0,10000.0,36,9.58,320.71,1,5,2.0,33000.0,1,11.24,0.0,662.0,0.0,1,9.0,0.0,5490.0,0.495,11.0,0.0,0.0,315.39,315.39,240.88,74.51,0.0,0.0,0.0,320.71,1.0,0.0,830.0,107165.0,11100.0,4.0,11907.0,4110.0,0.5720000000000001,11.0,11.0,1.0,0.0,4.0,4.0,4.0,5.0,1.0,8.0,9.0,4.0,9.0,0.0,1.0,90.9,25.0,0.0,0.0,125896.0,5490.0,9600.0,0.0,False,False,True,False
588,10000.0,10000.0,10000.0,36,9.75,321.5,1,7,10.0,80000.0,0,18.63,3.0,672.0,1.0,1,6.0,0.0,565.0,0.9420000000000001,17.0,0.0,0.0,10719.3547511293,10719.35,10000.0,719.35,0.0,0.0,0.0,7839.39,0.0,0.0,0.0,253615.0,600.0,3.0,42269.0,4006.0,0.6100231578947369,57.0,6.0,1.0,4.0,0.0,1.0,0.0,5.0,10.0,1.0,6.0,1.0,6.0,0.0,2.0,52.9,46.72442105263158,0.0,0.0,311415.0,59196.0,0.0,74787.0,False,False,True,False
589,3800.0,3800.0,3800.0,36,13.99,129.86,2,12,5.0,36000.0,0,23.7,0.0,667.0,2.0,1,13.0,2.0,4700.0,0.24600000000000002,32.0,0.0,0.0,4242.9506439383,4242.95,3800.0,442.95,0.0,0.0,0.0,2694.98,0.0,0.0,0.0,36419.0,19100.0,6.0,2801.0,13373.0,0.218,2.0,2.0,0.0,1.0,3.0,4.0,5.0,12.0,12.0,6.0,18.0,4.0,13.0,0.0,3.0,96.3,20.0,1.0,1.0,53720.0,36419.0,17100.0,33863.0,False,True,False,True
590,12000.0,12000.0,12000.0,60,15.61,289.34,3,15,10.0,87300.0,1,33.47,0.0,672.0,1.0,0,27.0,0.0,63617.0,0.612,58.0,0.0,0.0,3592.25,3592.25,543.45,603.5,0.0,2445.3,440.154,289.34,0.0,0.0,0.0,73180.0,104000.0,6.0,2710.0,20188.0,0.638,6.0,6.0,0.0,0.0,14.0,22.0,15.0,28.0,8.0,25.0,50.0,22.0,27.0,0.0,4.0,100.0,73.3,0.0,0.0,129097.0,73180.0,55800.0,25097.0,False,False,True,False
591,16800.0,16800.0,16800.0,60,19.53,440.72,3,19,-1.0,40000.0,1,24.24,0.0,672.0,1.0,0,10.0,0.0,19733.0,0.695,16.0,0.0,0.0,6227.87,6227.87,2604.43,3623.44,0.0,0.0,0.0,440.72,0.0,0.0,0.0,23614.0,28400.0,7.0,2361.0,3318.0,0.843,15.0,8.0,0.0,0.0,6.0,8.0,6.0,7.0,6.0,9.0,10.0,8.0,10.0,0.0,1.0,100.0,83.3,0.0,0.0,33400.0,23614.0,21200.0,5000.0,False,True,False,True
592,17325.0,17325.0,17325.0,36,13.11,584.67,1,8,3.0,40000.0,0,17.34,0.0,687.0,2.0,1,7.0,0.0,5309.0,0.435,16.0,0.0,0.0,21004.519993743503,21004.52,17325.0,3679.52,0.0,0.0,0.0,2879.75,0.0,0.0,70.0,18919.0,12200.0,5.0,2703.0,4221.0,0.541,3.0,3.0,1.0,0.0,2.0,3.0,3.0,7.0,4.0,6.0,11.0,3.0,7.0,0.0,2.0,93.0,33.3,0.0,0.0,28474.0,18919.0,9200.0,16274.0,False,False,False,True
593,14125.0,14125.0,14125.0,60,19.52,370.47,3,18,10.0,89000.0,1,9.83,0.0,697.0,1.0,0,9.0,0.0,7881.0,0.8759999999999999,12.0,0.0,0.0,8891.28,8891.28,4088.47,4801.53,0.0,1.28,0.0,370.47,0.0,0.0,0.0,197555.0,9000.0,6.0,21951.0,1007.0,0.799,2.0,2.0,1.0,0.0,3.0,7.0,3.0,3.0,3.0,7.0,8.0,7.0,9.0,0.0,2.0,100.0,66.7,0.0,0.0,219214.0,14341.0,5000.0,14819.0,False,False,False,True
594,6100.0,6100.0,6100.0,36,11.99,202.58,1,9,10.0,35000.0,0,18.24,0.0,702.0,2.0,0,16.0,0.0,10189.0,0.183,24.0,0.0,0.0,6665.851436737,6665.85,6100.0,565.85,0.0,0.0,0.0,4867.0,0.0,0.0,497.0,138950.0,55700.0,10.0,8684.0,37196.0,0.21,1.0,1.0,3.0,0.0,3.0,5.0,9.0,10.0,3.0,15.0,18.0,5.0,16.0,0.0,5.0,100.0,11.1,0.0,0.0,198553.0,10189.0,47100.0,0.0,False,False,False,False
595,15000.0,15000.0,15000.0,36,12.29,500.3,2,10,10.0,70000.0,0,6.69,0.0,692.0,1.0,0,5.0,0.0,9841.0,0.713,7.0,0.0,0.0,17344.1349612266,17344.13,15000.0,2344.13,0.0,0.0,0.0,7858.91,0.0,0.0,0.0,16459.0,13800.0,5.0,3292.0,3959.0,0.713,13.0,5.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,0.0,1.0,100.0,33.3,0.0,0.0,24106.0,16459.0,13800.0,6290.0,False,False,True,False
596,11000.0,11000.0,11000.0,36,7.89,344.15,0,4,2.0,33000.0,0,11.45,0.0,687.0,0.0,0,12.0,0.0,14599.0,0.8640000000000001,19.0,0.0,0.0,12320.5975727727,12320.6,11000.0,1320.6,0.0,0.0,0.0,2037.09,0.0,0.0,0.0,139788.0,16900.0,2.0,12708.0,612.0,0.9440000000000001,26.0,6.0,1.0,0.0,3.0,4.0,3.0,5.0,10.0,5.0,8.0,4.0,12.0,0.0,1.0,100.0,100.0,0.0,0.0,142213.0,45862.0,11000.0,27125.0,False,False,True,False
597,8500.0,8500.0,8500.0,36,12.35,283.75,1,8,2.0,64000.0,0,26.7,1.0,692.0,1.0,1,12.0,0.0,15338.0,0.542,23.0,0.0,0.0,10214.7687142437,10214.77,8500.0,1714.77,0.0,0.0,0.0,283.51,0.0,0.0,0.0,106358.0,28300.0,1.0,9669.0,5862.0,0.659,59.0,12.0,0.0,3.0,4.0,7.0,5.0,8.0,9.0,9.0,14.0,7.0,12.0,1.0,1.0,87.0,60.0,0.0,0.0,136508.0,106358.0,17200.0,108208.0,True,False,True,False
598,18200.0,18200.0,18200.0,36,7.26,564.13,0,3,2.0,70000.0,1,11.76,0.0,697.0,0.0,1,10.0,0.0,5189.0,0.8109999999999999,25.0,0.0,0.0,4875.15,4875.15,2765.65,626.47,0.0,1483.03,266.9454,564.13,0.0,0.0,0.0,42523.0,6400.0,2.0,4725.0,1211.0,0.8109999999999999,15.0,15.0,0.0,0.0,2.0,2.0,2.0,10.0,14.0,3.0,11.0,2.0,10.0,0.0,0.0,95.0,50.0,0.0,0.0,53312.0,42523.0,6400.0,46912.0,False,True,True,False
599,30000.0,30000.0,30000.0,60,13.49,690.15,2,11,0.0,80000.0,0,26.6,0.0,727.0,2.0,1,12.0,0.0,49785.0,0.45,37.0,0.0,0.0,35209.9143375402,35209.91,30000.0,5209.91,0.0,0.0,0.0,24189.99,0.0,0.0,0.0,81429.0,109800.0,8.0,6785.0,11086.0,0.45,3.0,3.0,4.0,0.0,7.0,10.0,18.0,19.0,6.0,10.0,29.0,9.0,12.0,0.0,5.0,97.0,14.3,0.0,0.0,167190.0,68875.0,77600.0,57390.0,False,False,True,False
600,18000.0,18000.0,18000.0,36,6.49,551.61,0,1,2.0,97000.0,0,12.56,0.0,732.0,0.0,1,10.0,0.0,12308.0,0.37799999999999995,30.0,0.0,0.0,19667.2056803552,19667.21,18000.0,1667.21,0.0,0.0,0.0,6435.06,0.0,0.0,0.0,26651.0,32600.0,3.0,2665.0,10272.0,0.462,7.0,7.0,0.0,0.0,3.0,7.0,3.0,12.0,5.0,9.0,25.0,7.0,10.0,0.0,1.0,96.7,0.0,0.0,0.0,57188.0,26651.0,19100.0,24588.0,True,False,False,False
601,10000.0,10000.0,10000.0,36,15.77,350.44,3,15,-1.0,50000.0,1,26.07,0.0,667.0,3.0,1,22.0,1.0,8942.0,0.43799999999999994,49.0,0.0,0.0,2726.56,2726.56,1124.27,673.6,0.0,928.69,167.1642,350.44,0.0,0.0,0.0,21481.0,20400.0,17.0,1074.0,2873.0,0.6940000000000001,1.0,1.0,2.0,0.0,6.0,12.0,8.0,11.0,18.0,18.0,28.0,12.0,22.0,0.0,13.0,97.6,50.0,1.0,0.0,34474.0,21481.0,9400.0,14074.0,False,False,False,True
602,4200.0,4200.0,4200.0,36,21.0,158.24,4,21,9.0,15000.0,0,31.44,0.0,672.0,1.0,1,8.0,0.0,7828.0,0.626,13.0,0.0,0.0,5616.6500004245,5616.65,4200.0,1416.65,0.0,0.0,0.0,1344.34,0.0,0.0,0.0,8198.0,12500.0,2.0,1171.0,2245.0,0.748,6.0,6.0,0.0,1.0,3.0,5.0,3.0,3.0,3.0,7.0,10.0,5.0,8.0,0.0,2.0,84.0,66.7,0.0,0.0,13962.0,8198.0,8900.0,1462.0,False,True,False,True
603,25550.0,25550.0,25500.0,60,18.55,656.48,4,21,10.0,90000.0,0,12.61,1.0,667.0,1.0,1,9.0,0.0,7975.0,0.79,25.0,0.0,0.0,34768.4374970659,34700.4,25550.0,9218.44,0.0,0.0,0.0,17214.63,0.0,0.0,0.0,21727.0,10100.0,3.0,2716.0,1981.0,0.6459999999999999,1.0,1.0,6.0,2.0,5.0,6.0,5.0,7.0,9.0,7.0,9.0,6.0,9.0,1.0,3.0,88.0,40.0,0.0,0.0,39019.0,21727.0,5600.0,21000.0,False,True,True,False
604,12000.0,12000.0,12000.0,36,8.18,377.04,1,5,6.0,40000.0,0,16.29,0.0,677.0,0.0,0,9.0,0.0,14552.0,0.713,20.0,0.0,0.0,13583.2086525562,13583.21,12000.0,1583.21,0.0,0.0,0.0,376.79,0.0,0.0,0.0,23809.0,20400.0,2.0,2645.0,1652.0,0.8909999999999999,5.0,5.0,0.0,0.0,5.0,7.0,5.0,7.0,10.0,8.0,10.0,7.0,9.0,0.0,2.0,100.0,100.0,0.0,0.0,30667.0,23809.0,15200.0,10267.0,False,True,True,False
605,4800.0,4800.0,4800.0,36,13.99,164.03,2,13,9.0,30000.0,0,16.04,0.0,667.0,1.0,0,10.0,4.0,2408.0,0.12300000000000001,25.0,0.0,0.0,5649.3553229374,5649.36,4800.0,849.36,0.0,0.0,0.0,2840.25,0.0,0.0,0.0,7358.0,18300.0,6.0,736.0,6722.0,0.152,5.0,5.0,3.0,0.0,4.0,6.0,5.0,11.0,3.0,9.0,19.0,6.0,10.0,0.0,2.0,100.0,0.0,4.0,0.0,27300.0,7358.0,8000.0,9000.0,False,True,False,False
606,10000.0,10000.0,10000.0,36,5.32,301.15,0,0,10.0,48000.0,0,10.81,0.0,742.0,0.0,0,12.0,0.0,10473.0,0.225,17.0,0.0,0.0,10635.0660895077,10635.07,10000.0,635.07,0.0,0.0,0.0,3706.18,0.0,0.0,0.0,15278.0,46600.0,4.0,1273.0,30479.0,0.22399999999999998,8.0,8.0,0.0,0.0,6.0,7.0,7.0,7.0,5.0,10.0,12.0,7.0,12.0,0.0,4.0,100.0,0.0,0.0,0.0,58218.0,15278.0,39300.0,11618.0,False,True,False,False
607,16000.0,16000.0,16000.0,60,16.29,391.56,3,15,10.0,59000.0,0,4.92,0.0,682.0,1.0,1,5.0,1.0,5341.0,0.636,14.0,0.0,0.0,20085.790965372,20085.79,16000.0,4085.79,0.0,0.0,0.0,12283.55,0.0,0.0,0.0,209099.0,8400.0,3.0,41820.0,2185.0,0.705,1.0,1.0,1.0,0.0,3.0,4.0,3.0,7.0,1.0,4.0,12.0,4.0,5.0,0.0,3.0,92.9,33.3,1.0,0.0,212650.0,5341.0,7400.0,0.0,True,False,False,False
